href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
,jeollado/jeollado0926,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0927,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0928,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0929,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0930,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0931,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0932,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0933,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0934,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0935,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0936,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0937,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0938,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0939,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0940,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0941,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0942,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0943,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0944,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0945,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0946,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0947,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0948,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0949,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0950,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0951,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0952,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0953,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0954,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0955,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0956,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0957,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0958,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0959,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0960,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0961,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0962,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0963,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0964,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0965,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0966,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0967,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0968,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0969,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0970,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0971,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0972,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0973,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0974,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0975,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0976,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0977,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0978,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0979,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0980,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0981,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0982,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0983,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0984,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0985,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0986,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0987,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0988,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0989,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0990,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0991,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0992,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0993,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0994,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0995,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0996,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0997,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0998,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0999,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1000,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1001,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1002,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1003,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1004,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1005,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1006,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1007,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1008,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1009,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1010,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1011,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1012,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1013,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1014,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1015,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1016,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1017,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1018,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1019,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1020,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1021,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1022,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1023,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1024,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1025,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1026,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1027,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1028,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1029,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1030,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1031,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1032,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1033,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1034,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1035,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1036,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1037,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1038,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1039,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1040,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1041,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1042,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1043,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1044,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1045,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1046,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1047,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1048,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1049,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1050,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1051,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1052,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1053,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1054,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1055,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1056,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1057,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1058,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1059,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1060,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1061,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1062,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1063,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1064,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1065,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1066,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1067,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1068,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1069,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1070,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1071,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1072,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1073,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1074,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1075,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1076,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1077,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1078,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1079,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1080,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1081,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1082,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1083,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1084,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1085,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1086,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1087,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1088,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1089,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1090,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1091,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1092,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1093,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1094,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1095,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1096,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1097,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1098,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1099,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1100,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1101,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1102,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1103,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1104,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1105,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1106,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1107,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1108,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1109,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1110,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1111,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1112,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1113,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1114,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1115,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1116,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1117,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1118,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1119,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1120,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1121,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1122,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1123,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1124,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1125,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1126,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1127,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1128,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1129,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1130,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1131,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1132,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1133,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1134,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1135,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1136,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1137,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1138,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1139,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1140,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1141,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1142,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1143,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1144,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1145,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1146,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1147,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1148,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1149,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1150,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1151,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1152,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1153,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1154,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1155,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1156,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1157,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1158,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1159,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1160,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1161,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1162,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1163,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1164,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1165,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1166,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1167,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1168,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1169,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1170,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1171,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1172,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1173,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1174,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1175,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1176,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1177,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1178,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1179,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1180,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1181,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1182,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1183,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1184,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1185,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1186,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1187,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1188,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1189,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1190,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1191,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1192,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1193,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1194,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1195,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1196,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1197,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1198,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1199,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1200,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1201,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1202,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1203,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1204,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1205,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1206,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1207,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1208,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1209,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1210,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1211,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1212,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1213,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1214,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado1215,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
